,0
9225,5 
9226,4.4 
9227,6.5 
9228,3.75 
9229,3 
9230,3.15 
9231,4.35 
9232,11 
9233,5 
9234,6.55 
9235,9 
9236,9.15 
9237,5.3 
9238,14.9 
9239,4.15 
9240,3 
9241,2.75 
9242,5.15 
9243,4 
9244,7.3 
9245,7.25 
9246,6.5 
9247,7.75 
9248,6.45 
9249,2.95 
9250,16.7 
9251,3.1 
9252,3.65 
9253,15 
9254,10.7 
9255,18.55 
9256,4.75 
9257,4.95 
9258,5.3 
9259,10 
9260,2.2 
9261,6.9 
9262,3.5 
9263,3 
9264,3.75 
9265,2.05 
9266,9.75 
9267,15.7 
9268,8.85 
9269,26.9 
9270,18.5 
9271,1.8 
9272,8 
9273,5.1 
9274,8.75 
9275,5.37 
9276,6 
9277,3.45 
9278,3.1 
9279,8.6 
9280,4.15 
9281,5.45 
9282,7.5 
9283,4.3 
9284,6.75 
9285,6.85 
9286,9.95 
9287,14.5 
9288,19.2 
9289,6.5 
9290,3.9 
9291,6.95 
9292,9.75 
9293,4.11 
9294,3.4 
9295,14.21 
9296,11.97 
9297,7.25 
9298,28 
9299,9.5 
9300,5.5 
9301,18.5 
9302,6.95 
9303,9.95 
9304,7 
9305,6.5 
9306,2.49 
9307,8 
9308,5.55 
9309,3.5 
9310,6.6 
9311,23.75 
9312,11.25 
9313,17.55 
9314,4.15 
9315,2.45 
9316,8.75 
9317,5 
9318,2.75 
9319,4.75 
9320,16.85 
9321,6.5 
9322,4.5 
9323,2.1 
9324,6.54 
9325,7.6 
9326,6.55 
9327,14 
9328,9.1 
9329,4.35 
9330,36.5 
9331,3.9 
9332,2.5 
9333,3.5 
9334,7 
9335,27 
9336,7.4 
9337,11.15 
9338,8 
9339,1.2 
9340,6 
9341,8 
9342,3 
9343,4.6 
9344,5.07 
9345,4.25 
9346,5.9 
9347,6.75 
9348,4.7 
9349,4.5 
9350,11.95 
9351,7.5 
9352,63.5 
9353,3.45 
9354,2.25 
9355,"80,000"
9356,9 
9357,11.55 
9358,5.75 
9359,4.55 
9360,4.72 
9361,2.3 
9362,9 
9363,8.75 
9364,17 
9365,5.25 
9366,4.5 
9367,2.9 
9368,2.25 
9369,38 
9370,4.5 
9371,2.8 
9372,5.3 
9373,5.5 
9374,10.7 
9375,12.25 
9376,2.2 
9377,5.45 
9378,5.85 
9379,4.48 
9380,8.25 
9381,20.5 
9382,4.25 
9383,4.25 
9384,4.2 
9385,3.95 
9386,4.15 
9387,10 
9388,4.7 
9389,3.4 
9390,7 
9391,2.7 
9392,11.75 
9393,6.5 
9394,6.45 
9395,1.35 
9396,11.5 
9397,8.75 
9398,27.75 
9399,4.9 
9400,5.3 
9401,2.25 
9402,9.46 
9403,6.85 
9404,4.75 
9405,3.6 
9406,7 
9407,2.35 
9408,20.75 
9409,5.4 
9410,5.4 
9411,9.8 
9412,3.2 
9413,4.4 
9414,6.5 
9415,4.35 
9416,4.75 
9417,5 
9418,5.7 
9419,6.25 
9420,4.25 
9421,8.7 
9422,9.2 
9423,7.99 
9424,2 
9425,3.15 
9426,32 
9427,7.72 
9428,17.4 
9429,9.5 
9430,6.95 
9431,2.4 
9432,6.75 
9433,2.99 
9434,9.8 
9435,4.85 
9436,2.71 
9437,4.98 
9438,3 
9439,5.25 
9440,15.65 
9441,2.95 
9442,5.25 
9443,3.32 
9444,2.95 
9445,7.85 
9446,5.5 
9447,10.95 
9448,3.5 
9449,6.25 
9450,4.61 
9451,10.85 
9452,5.75 
9453,7.5 
9454,2.6 
9455,7 
9456,"80,000"
9457,4.15 
9458,6.45 
9459,4.95 
9460,4.4 
9461,2.25 
9462,3.45 
9463,2.35 
9464,16.25 
9465,2.6 
9466,3.5 
9467,14.9 
9468,7.25 
9469,5.5 
9470,13.9 
9471,3.35 
9472,8 
9473,5.5 
9474,8 
9475,7.9 
9476,4.75 
9477,22.5 
9478,6 
9479,5.1 
9480,7.4 
9481,27 
9482,9.9 
9483,38.75 
9484,4.75 
9485,56.75 
9486,2.85 
9487,4.1 
9488,8.2 
9489,4.5 
9490,4.8 
9491,2.1 
9492,50 
9493,4 
9494,14 
9495,4.85 
9496,4.35 
9497,2 
9498,3.75 
9499,4.45 
9500,17.5 
9501,5.75 
9502,7.71 
9503,14.75 
9504,4.34 
9505,2.9 
9506,3.6 
9507,8.75 
9508,6.7 
9509,6.25 
9510,7.5 
9511,13 
9512,15 
9513,3.7 
9514,2.4 
9515,10.65 
9516,5.5 
9517,2.95 
9518,4.5 
9519,5.7 
9520,5.95 
9521,3.4 
9522,8.7 
9523,1.2 
9524,4.1 
9525,11 
9526,10.8 
9527,3.3 
9528,8 
9529,8.75 
9530,16.5 
9531,4.2 
9532,7.75 
9533,11 
9534,10.75 
9535,3.1 
9536,2.5 
9537,5.6 
9538,5 
9539,3.85 
9540,11.85 
9541,5.8 
9542,16.92 
9543,2.1 
9544,4.5 
9545,3 
9546,4.25 
9547,5 
9548,4.1 
9549,4.95 
9550,3.25 
9551,2.99 
9552,3.2 
9553,9.75 
9554,4.4 
9555,6.4 
9556,5.25 
9557,17.75 
9558,11.25 
9559,2.6 
9560,9.8 
9561,9.5 
9562,3.35 
9563,4.5 
9564,8 
9565,4.2 
9566,8.75 
9567,5.3 
9568,39 
9569,7.15 
9570,1.75 
9571,2.95 
9572,29.25 
9573,7.5 
9574,5.35 
9575,6.6 
9576,7.25 
9577,4.3 
9578,8.65 
9579,9.7 
9580,7.5 
9581,3 
9582,12.9 
9583,3.85 
9584,2.7 
9585,9.9 
9586,3.25 
9587,3.65 
9588,1.4 
9589,7.33 
9590,6.3 
9591,5.8 
9592,2.15 
9593,5.5 
9594,3.6 
9595,7.25 
9596,2.75 
9597,2.49 
9598,2.85 
9599,6.5 
9600,7.9 
9601,14.85 
9602,3.7 
9603,8.25 
9604,3.85 
9605,3.4 
9606,3.3 
9607,2.8 
9608,10.5 
9609,6.35 
9610,8.25 
9611,5.3 
9612,6.25 
9613,6.99 
9614,4.55 
9615,4.65 
9616,3.2 
9617,3 
9618,6.9 
9619,4.45 
9620,7.25 
9621,12.85 
9622,9.5 
9623,11.75 
9624,11.45 
9625,5.45 
9626,3.25 
9627,6.25 
9628,6.49 
9629,4.6 
9630,7.85 
9631,7 
9632,9.5 
9633,1.1 
9634,6.5 
9635,5.95 
9636,4.85 
9637,6.3 
9638,4.75 
9639,3.6 
9640,4.75 
9641,2.25 
9642,4.49 
9643,6.45 
9644,10.9 
9645,9.6 
9646,8.75 
9647,6.75 
9648,21.5 
9649,6.25 
9650,6.9 
9651,7 
9652,3.95 
9653,18.35 
9654,2.76 
9655,18.75 
9656,3.16 
9657,7.6 
9658,2.99 
9659,4.4 
9660,6.6 
9661,1.3 
9662,21 
9663,3.6 
9664,4.75 
9665,4.62 
9666,5.55 
9667,5 
9668,8.5 
9669,33.5 
9670,4.25 
9671,8.5 
9672,21.45 
9673,10 
9674,17.85 
9675,6.5 
9676,6.5 
9677,6 
9678,6.49 
9679,4.5 
9680,11.95 
9681,4.7 
9682,3.45 
9683,4.2 
9684,9.4 
9685,6.55 
9686,10.75 
9687,4.5 
9688,5.82 
9689,4.4 
9690,4.5 
9691,28 
9692,4.35 
9693,2.6 
9694,49 
9695,16.5 
9696,5.76 
9697,5.35 
9698,3.9 
9699,2.35 
9700,24 
9701,5.99 
9702,2.5 
9703,2.9 
9704,7.5 
9705,4.99 
9706,5.5 
9707,7.25 
9708,6.35 
9709,6.9 
9710,5.5 
9711,5.5 
9712,4.2 
9713,12.69 
9714,2.98 
9715,4.5 
9716,7.99 
9717,5.25 
9718,6 
9719,3.5 
9720,5.25 
9721,11.25 
9722,12 
9723,7 
9724,5.1 
9725,4.6 
9726,5.19 
9727,3 
9728,4.2 
9729,9.85 
9730,10.5 
9731,17.5 
9732,11.5 
9733,9 
9734,16.5 
9735,4.99 
9736,17.5 
9737,8.25 
9738,2.98 
9739,17.45 
9740,4.1 
9741,3.19 
9742,10.25 
9743,3.75 
9744,4.5 
9745,6.35 
9746,17.99 
9747,4.5 
9748,29.99 
9749,7.25 
9750,1.91 
9751,3.8 
9752,10.75 
9753,5.25 
9754,11.25 
9755,2.85 
9756,5.25 
9757,7.85 
9758,3.6 
9759,5.1 
9760,10 
9761,2.15 
9762,9.6 
9763,4.25 
9764,6.25 
9765,8.9 
9766,2.9 
9767,16.75 
9768,6.75 
9769,2 
9770,18.9 
9771,6 
9772,9.5 
9773,11.75 
9774,3.4 
9775,16 
9776,5.85 
9777,11.5 
9778,10.95 
9779,5 
9780,5 
9781,11.5 
9782,7 
9783,9.3 
9784,9.75 
9785,20.25 
9786,1.1 
9787,3.9 
9788,6 
9789,7.5 
9790,3.9 
9791,6.9 
9792,3.75 
9793,6 
9794,9.95 
9795,8 
9796,11.99 
9797,11.35 
9798,5.9 
9799,24.5 
9800,8.6 
9801,4.75 
9802,3.5 
9803,12 
9804,12.85 
9805,7.9 
9806,7.1 
9807,9.45 
9808,7.25 
9809,4.5 
9810,4.6 
9811,6 
9812,6.49 
9813,6.25 
9814,4.45 
9815,4.5 
9816,9 
9817,3.85 
9818,3.45 
9819,2.99 
9820,7 
9821,5.3 
9822,1.85 
9823,5.8 
9824,5.45 
9825,23.99 
9826,7 
9827,8.25 
9828,7.5 
9829,2.7 
9830,12 
9831,8.25 
9832,3.95 
9833,4.25 
9834,8.5 
9835,6.5 
9836,5.91 
9837,36.5 
9838,12.5 
9839,22 
9840,2.85 
9841,4.2 
9842,9.4 
9843,9 
9844,4.75 
9845,8.25 
9846,4.49 
9847,31 
9848,26 
9849,6.99 
9850,11.25 
9851,8 
9852,8.49 
9853,6 
9854,6.5 
9855,20.25 
9856,2.9 
9857,5 
9858,3.78 
9859,8.5 
9860,9.5 
9861,5.9 
9862,4.5 
9863,8 
9864,19.5 
9865,21 
9866,3 
9867,4.95 
9868,5 
9869,6.2 
9870,9.35 
9871,6.3 
9872,8.25 
9873,5 
9874,5.85 
9875,4.6 
9876,5.5 
9877,7 
9878,4.35 
9879,2.9 
9880,2.75 
9881,10.45 
9882,4.1 
9883,4.35 
9884,19.95 
9885,12 
9886,11.4 
9887,8.95 
9888,5.25 
9889,9.72 
9890,4.9 
9891,5.8 
9892,3.25 
9893,15 
9894,10.5 
9895,9.4 
9896,4.75 
9897,3.75 
9898,6 
9899,8 
9900,17 
9901,15.75 
9902,17.45 
9903,3.5 
9904,2 
9905,4.3 
9906,2.35 
9907,3.15 
9908,8 
9909,11.5 
9910,9 
9911,5.05 
9912,4.1 
9913,57 
9914,5.95 
9915,6.8 
9916,1.85 
9917,6.2 
9918,7.8 
9919,3.5 
9920,26 
9921,2.9 
9922,2.4 
9923,8.25 
9924,4.64 
9925,4.68 
9926,"70,000"
9927,3.7 
9928,7.9 
9929,5.3 
9930,6.85 
9931,4.3 
9932,4.15 
9933,10.9 
9934,11 
9935,4 
9936,6.5 
9937,3.5 
9938,7.45 
9939,4.2 
9940,4 
9941,7.95 
9942,4 
9943,13.5 
9944,3.75 
9945,2.4 
9946,2.6 
9947,12.65 
9948,5 
9949,4.75 
9950,12.75 
9951,5.1 
9952,3.2 
9953,4.51 
9954,4.25 
9955,12.5 
9956,5.5 
9957,6.45 
9958,13 
9959,3.85 
9960,9.4 
9961,7.7 
9962,41.75 
9963,10.75 
9964,8.75 
9965,8.61 
9966,17.5 
9967,3.5 
9968,15.99 
9969,7.45 
9970,6.45 
9971,10.5 
9972,2.6 
9973,8.85 
9974,12.7 
9975,6.6 
9976,8.7 
9977,2.4 
9978,12.4 
9979,4.75 
9980,30 
9981,3.55 
9982,28 
9983,6.75 
9984,3.8 
9985,3.65 
9986,7.9 
9987,6.85 
9988,14.49 
9989,5.5 
9990,21.5 
9991,3 
9992,4.5 
9993,28.75 
9994,7.95 
9995,11.75 
9996,2.3 
9997,3.15 
9998,4.65 
9999,17.45 
10000,6.35 
10001,4.95 
10002,7.4 
10003,14.45 
10004,8.75 
10005,2.7 
10006,3.5 
10007,8.75 
10008,8.8 
10009,3 
10010,9.45 
10011,11 
10012,11.25 
10013,5.25 
10014,11.15 
10015,3.15 
10016,6.75 
10017,6.5 
10018,6.19 
10019,31.5 
10020,3.85 
10021,25 
10022,7.75 
10023,4.85 
10024,4.6 
10025,6.75 
10026,3.75 
10027,5.85 
10028,2.9 
10029,7.4 
10030,6.71 
10031,2.75 
10032,33.5 
10033,18.8 
10034,5.5 
10035,2.5 
10036,7.31 
10037,1.35 
10038,4.9 
10039,6 
10040,9.5 
10041,32 
10042,4.85 
10043,8.25 
10044,1.85 
10045,3.28 
10046,5.3 
10047,6.11 
10048,10.35 
10049,19.25 
10050,8.15 
10051,5.17 
10052,17 
10053,15.11 
10054,2.75 
10055,5.5 
10056,4.5 
10057,12.15 
10058,4.9 
10059,9.25 
10060,5.5 
10061,12.8 
10062,6.95 
10063,5.09 
10064,3 
10065,6.5 
10066,16 
10067,2.4 
10068,5.75 
10069,3.2 
10070,4.25 
10071,11.15 
10072,5.5 
10073,6.5 
10074,5.8 
10075,9 
10076,4 
10077,28 
10078,7.25 
10079,5.5 
10080,11.7 
10081,16 
10082,5 
10083,7.95 
10084,6.75 
10085,5 
10086,2.8 
10087,4.25 
10088,64 
10089,5.46 
10090,3.9 
10091,6.65 
10092,4.95 
10093,3.4 
10094,4 
10095,6.15 
10096,6.35 
10097,5.5 
10098,7.7 
10099,1.75 
10100,3.5 
10101,22.5 
10102,5.75 
10103,5.39 
10104,3 
10105,4.35 
10106,6.25 
10107,6.49 
10108,5.43 
10109,4.65 
10110,4.5 
10111,4.85 
10112,5.9 
10113,3 
10114,2.5 
10115,3.99 
10116,9.1 
10117,5.7 
10118,35.9 
10119,3 
10120,7 
10121,20.99 
10122,6 
10123,4.75 
10124,5.5 
10125,5.2 
10126,5.3 
10127,7.45 
10128,5.99 
10129,7.25 
10130,6 
10131,6.64 
10132,13.65 
10133,7.45 
10134,9.65 
10135,9.1 
10136,44.95 
10137,7.75 
10138,3.3 
10139,6.25 
10140,5.4 
10141,4.2 
10142,4.2 
10143,3.1 
10144,20 
10145,5.05 
10146,7.95 
10147,7.85 
10148,5.6 
10149,3.25 
10150,1.75 
10151,8.6 
10152,7.45 
10153,5.5 
10154,2.25 
10155,3.35 
10156,8 
10157,4.25 
10158,10.5 
10159,5.5 
10160,5.4 
10161,7.25 
10162,3.4 
10163,6.5 
10164,4 
10165,7.7 
10166,20 
10167,6 
10168,6.5 
10169,10.6 
10170,8 
10171,8.5 
10172,5.25 
10173,10.5 
10174,4.65 
10175,4.7 
10176,7.59 
10177,5.75 
10178,56 
10179,6 
10180,1.95 
10181,4.4 
10182,4.5 
10183,10.5 
10184,17.95 
10185,5.75 
10186,5.2 
10187,22.5 
10188,31.5 
10189,5.2 
10190,7.1 
10191,57 
10192,6.8 
10193,5.25 
10194,3.95 
10195,4.95 
10196,54 
10197,7.95 
10198,26 
10199,3.25 
10200,6.67 
10201,7.75 
10202,2.8 
10203,5 
10204,3.5 
10205,7.9 
10206,1.5 
10207,10.8 
10208,6.25 
10209,49 
10210,7.75 
10211,4.55 
10212,13.75 
10213,6.9 
10214,10.25 
10215,5.4 
10216,7.65 
10217,7.36 
10218,3.25 
10219,2.5 
10220,5.75 
10221,3.3 
10222,1.7 
10223,7.25 
10224,3.25 
10225,5.4 
10226,2 
10227,5.35 
10228,13.99 
10229,11.38 
10230,3.75 
10231,1.35 
10232,11.75 
10233,33.75 
10234,4 
10235,5.3 
10236,5.5 
10237,5.25 
10238,3.25 
10239,2 
10240,5.75 
10241,1.34 
10242,4.8 
10243,6.25 
10244,8.85 
10245,4.4 
10246,4.3 
10247,19 
10248,5.6 
10249,4.8 
10250,26.75 
10251,6.75 
10252,5 
10253,5.5 
10254,7.15 
10255,10 
10256,3.25 
10257,7.65 
10258,6.6 
10259,5 
10260,9 
10261,4.5 
10262,6.35 
10263,4.5 
10264,4.45 
10265,7.33 
10266,44.5 
10267,8 
10268,10.75 
10269,4.95 
10270,3.99 
10271,5.5 
10272,5.5 
10273,7.49 
10274,17 
10275,7 
10276,3.15 
10277,6.11 
10278,7.29 
10279,9.45 
10280,6.85 
10281,14.5 
10282,3 
10283,4 
10284,3.25 
10285,4.25 
10286,9.45 
10287,7.85 
10288,33.75 
10289,2.6 
10290,37 
10291,5.8 
10292,3.85 
10293,8 
10294,2.95 
10295,33 
10296,28 
10297,4.75 
10298,3.65 
10299,5.5 
10300,4.35 
10301,7.5 
10302,3 
10303,11.25 
10304,15.9 
10305,17 
10306,12 
10307,5.3 
10308,6.5 
10309,7.2 
10310,3.1 
10311,16 
10312,13 
10313,10.25 
10314,4.51 
10315,11.75 
10316,11.4 
10317,9.1 
10318,6 
10319,32.5 
10320,6.5 
10321,3.8 
10322,6.25 
10323,4.25 
10324,3.15 
10325,4.5 
10326,7.5 
10327,4 
10328,5.75 
10329,5 
10330,3.75 
10331,3.25 
10332,5.5 
10333,8.21 
10334,4.6 
10335,22.5 
10336,3.1 
10337,3 
10338,8 
10339,4 
10340,4.55 
10341,2.9 
10342,30 
10343,4 
10344,11.8 
10345,22 
10346,7 
10347,6.5 
10348,3.65 
10349,8.75 
10350,4.75 
10351,7.25 
10352,2.65 
10353,3 
10354,6.8 
10355,2.75 
10356,5.2 
10357,8.6 
10358,4.5 
10359,3.9 
10360,4 
10361,6.2 
10362,5.15 
10363,11.75 
10364,7.51 
10365,2.65 
10366,19.99 
10367,7.25 
10368,8.25 
10369,4.9 
10370,5.3 
10371,7 
10372,4 
10373,9.25 
10374,3.95 
10375,6.2 
10376,3.5 
10377,8.9 
10378,8.4 
10379,22.25 
10380,4.1 
10381,2.5 
10382,4.5 
10383,5.9 
10384,8.8 
10385,7.93 
10386,8.95 
10387,5.25 
10388,10.35 
10389,10.6 
10390,3.95 
10391,3.5 
10392,1.85 
10393,6 
10394,1.63 
10395,4.75 
10396,7.35 
10397,6.35 
10398,5.15 
10399,3.59 
10400,7.29 
10401,11.25 
10402,14.75 
10403,8.8 
10404,28.5 
10405,3.5 
10406,3.5 
10407,4.99 
10408,12.25 
10409,3.95 
10410,5.25 
10411,"75,000"
10412,3.75 
10413,6.25 
10414,6.51 
10415,3.95 
10416,6.5 
10417,2.99 
10418,3.15 
10419,12.5 
10420,1.2 
10421,4.28 
10422,6.25 
10423,6.9 
10424,6 
10425,17.95 
10426,4.15 
10427,4.85 
10428,3.96 
10429,8.3 
10430,5.25 
10431,2.75 
10432,5.25 
10433,5.2 
10434,2.7 
10435,3.61 
10436,9.2 
10437,2.25 
10438,1.5 
10439,19.91 
10440,2.3 
10441,4.65 
10442,7.47 
10443,7.8 
10444,5.9 
10445,5.75 
10446,5.15 
10447,3.5 
10448,9 
10449,8.15 
10450,5.7 
10451,8.75 
10452,4.45 
10453,4.2 
10454,6.25 
10455,3.85 
10456,4.25 
10457,"68,000"
10458,5.5 
10459,4.65 
10460,4.6 
10461,5.2 
10462,4.15 
10463,5.25 
10464,7.5 
10465,18.75 
10466,5.67 
10467,9.45 
10468,7.25 
10469,1.98 
10470,5.25 
10471,2.35 
10472,5.65 
10473,5 
10474,2.65 
10475,3.15 
10476,5.75 
10477,4.8 
10478,6.35 
10479,32 
10480,1.65 
10481,3.89 
10482,27.5 
10483,4.95 
10484,10.55 
10485,6.5 
10486,5.7 
10487,6.15 
10488,6.1 
10489,3.35 
10490,17.5 
10491,3.15 
10492,6.5 
10493,27 
10494,11.5 
10495,2.5 
10496,3.64 
10497,4.51 
10498,56 
10499,5.5 
10500,3.45 
10501,5.7 
10502,5.9 
10503,2.8 
10504,12.5 
10505,12.5 
10506,9.75 
10507,6.3 
10508,8.95 
10509,2.5 
10510,8.25 
10511,8 
10512,3.8 
10513,9 
10514,3.45 
10515,7.6 
10516,3.9 
10517,4 
10518,5.25 
10519,2.3 
10520,4.65 
10521,5.25 
10522,3 
10523,5.8 
10524,6.5 
10525,4 
10526,5.4 
10527,9.85 
10528,5.4 
10529,4.99 
10530,6.5 
10531,15 
10532,3.75 
10533,10.8 
10534,9 
10535,16.8 
10536,1.4 
10537,4.75 
10538,3.5 
10539,6.5 
10540,2.85 
10541,7.25 
10542,45.95 
10543,12.5 
10544,13.25 
10545,7.25 
10546,6.35 
10547,2.85 
10548,8.75 
10549,30.5 
10550,3.35 
10551,8.5 
10552,3.55 
10553,2.75 
10554,8.75 
10555,8 
10556,4.4 
10557,21.5 
10558,1.5 
10559,5.1 
10560,18.85 
10561,6 
10562,4 
10563,5.1 
10564,9.25 
10565,5.8 
10566,7.65 
10567,11.5 
10568,9.5 
10569,22 
10570,10.25 
10571,3.4 
10572,3.9 
10573,5.3 
10574,4.1 
10575,7.25 
10576,12.25 
10577,5 
10578,11 
10579,4.25 
10580,8 
10581,3 
10582,9.51 
10583,5.6 
10584,3.2 
10585,6.75 
10586,7.5 
10587,2.65 
10588,21.75 
10589,17.45 
10590,4.65 
10591,8.5 
10592,6.75 
10593,3.85 
10594,5.2 
10595,3.75 
10596,7.6 
10597,4.45 
10598,5.75 
10599,6.5 
10600,2.66 
10601,5.65 
10602,5.82 
10603,4.7 
10604,4 
10605,12.4 
10606,4.65 
10607,1.2 
10608,7.5 
10609,4.65 
10610,5.15 
10611,52.95 
10612,14.5 
10613,3.25 
10614,4.4 
10615,12.8 
10616,10.3 
10617,4 
10618,6 
10619,4.8 
10620,23.25 
10621,1.7 
10622,2.25 
10623,3.75 
10624,6.75 
10625,29 
10626,6.5 
10627,6.45 
10628,3.3 
10629,12.5 
10630,2.8 
10631,5.5 
10632,"80,000"
10633,3.35 
10634,4.25 
10635,30 
10636,2.25 
10637,10 
10638,4.5 
10639,5.5 
10640,4.1 
10641,2.85 
10642,10 
10643,4.9 
10644,2.55 
10645,2.2 
10646,29 
10647,4.65 
10648,2.5 
10649,3.65 
10650,14.5 
10651,9 
10652,16.4 
10653,10 
10654,10 
10655,2.9 
10656,2.65 
10657,4.99 
10658,3.75 
10659,6.95 
10660,4 
10661,7.28 
10662,5 
10663,2 
10664,7 
10665,8.25 
10666,2.75 
10667,17.5 
10668,4.2 
10669,39.75 
10670,3.5 
10671,3 
10672,3.5 
10673,5.5 
10674,4.65 
10675,3.86 
10676,8.5 
10677,2.5 
10678,7.4 
10679,10.4 
10680,3 
10681,4.5 
10682,7.95 
10683,5.85 
10684,44.5 
10685,5 
10686,4.56 
10687,9.75 
10688,3.85 
10689,4.35 
10690,6.55 
10691,26.75 
10692,7.5 
10693,6.25 
10694,3.95 
10695,2.25 
10696,23.5 
10697,2.75 
10698,4.85 
10699,3.13 
10700,5.9 
10701,5.25 
10702,3.95 
10703,5.45 
10704,2.5 
10705,9.25 
10706,12.25 
10707,12 
